classification,direction,item_id,none_changed,none_followed_sender,none_post_answer,none_post_correct,receiver_pre_answer,receiver_pre_correct,sender_correct,sender_pre_answer,true_latentmas_changed,true_latentmas_followed_sender,true_latentmas_post_answer,true_latentmas_post_correct,true_statebridge_changed,true_statebridge_followed_sender,true_statebridge_post_answer,true_statebridge_post_correct,true_text_changed,true_text_followed_sender,true_text_post_answer,true_text_post_correct
both_wrong,C_to_A,96,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,96,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,A_to_B,97,False,False,a,True,a,True,False,b,True,True,b,False,False,False,a,True,True,True,b,False
destruction_risk,A_to_C,97,False,False,a,True,a,True,False,b,True,True,b,False,False,False,a,True,True,True,b,False
correction_opportunity,B_to_A,97,False,False,b,False,b,False,True,a,False,False,b,False,True,True,a,True,True,True,a,True
both_correct,B_to_C,97,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_A,97,False,False,b,False,b,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_correct,C_to_B,97,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,102,False,False,d,False,d,False,False,c,True,True,c,False,True,True,c,False,True,True,c,False
destruction_risk,A_to_C,102,False,False,b,True,b,True,False,c,True,True,c,False,False,False,b,True,False,False,b,True
both_wrong,B_to_A,102,False,False,c,False,c,False,False,d,False,False,c,False,False,False,c,False,False,False,c,False
destruction_risk,B_to_C,102,False,False,b,True,b,True,False,d,False,False,b,True,False,False,b,True,False,False,b,True
correction_opportunity,C_to_A,102,False,False,c,False,c,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
correction_opportunity,C_to_B,102,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
correction_opportunity,A_to_B,103,False,False,b,False,b,False,True,c,True,True,c,True,False,False,b,False,True,True,c,True
correction_opportunity,A_to_C,103,False,False,b,False,b,False,True,c,False,False,b,False,True,True,c,True,True,True,c,True
destruction_risk,B_to_A,103,False,False,c,True,c,True,False,b,True,True,b,False,False,False,c,True,False,False,c,True
both_wrong,B_to_C,103,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,C_to_A,103,False,False,c,True,c,True,False,b,True,True,b,False,False,False,c,True,False,False,c,True
both_wrong,C_to_B,103,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,106,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_C,106,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,True,True,d,False
both_wrong,B_to_A,106,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,B_to_C,106,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,True,True,d,False
correction_opportunity,C_to_A,106,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
correction_opportunity,C_to_B,106,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
both_wrong,A_to_B,107,False,False,b,False,b,False,False,d,False,False,b,False,False,False,b,False,False,False,b,False
both_wrong,A_to_C,107,False,False,a,False,a,False,False,d,True,True,d,False,False,False,a,False,True,True,d,False
both_wrong,B_to_A,107,False,False,d,False,d,False,False,b,False,False,d,False,True,True,b,False,True,True,b,False
both_wrong,B_to_C,107,False,False,a,False,a,False,False,b,False,False,a,False,True,True,b,False,True,True,b,False
both_wrong,C_to_A,107,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,C_to_B,107,False,False,b,False,b,False,False,a,True,True,a,False,False,False,b,False,True,True,a,False
both_wrong,A_to_B,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,109,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,110,False,False,b,True,b,True,False,a,True,True,a,False,True,True,a,False,False,False,b,True
both_wrong,A_to_C,110,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
correction_opportunity,B_to_A,110,False,False,a,False,a,False,True,b,False,False,a,False,True,True,b,True,True,True,b,True
correction_opportunity,B_to_C,110,False,False,a,False,a,False,True,b,True,True,b,True,False,False,a,False,True,True,b,True
both_wrong,C_to_A,110,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,C_to_B,110,False,False,b,True,b,True,False,a,False,False,b,True,False,False,b,True,True,True,a,False
destruction_risk,A_to_B,113,False,False,b,True,b,True,False,c,False,False,b,True,True,True,c,False,True,True,c,False
both_wrong,A_to_C,113,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
correction_opportunity,B_to_A,113,False,False,c,False,c,False,True,b,True,True,b,True,False,False,c,False,False,False,c,False
correction_opportunity,B_to_C,113,False,False,c,False,c,False,True,b,True,True,b,True,False,False,c,False,False,False,c,False
both_wrong,C_to_A,113,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,C_to_B,113,False,False,b,True,b,True,False,c,True,True,c,False,False,False,b,True,True,True,c,False
both_wrong,A_to_B,118,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,118,False,False,a,False,a,False,False,d,True,True,d,False,True,True,d,False,False,False,a,False
both_wrong,B_to_A,118,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,118,False,False,a,False,a,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,C_to_A,118,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,C_to_B,118,False,False,d,False,d,False,False,a,True,True,a,False,False,False,d,False,False,False,d,False
both_correct,A_to_B,119,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,A_to_C,119,False,False,a,False,a,False,True,b,True,True,b,True,False,False,a,False,True,True,b,True
both_correct,B_to_A,119,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,B_to_C,119,False,False,a,False,a,False,True,b,True,True,b,True,False,False,a,False,False,False,a,False
destruction_risk,C_to_A,119,False,False,b,True,b,True,False,a,True,True,a,False,False,False,b,True,True,True,a,False
destruction_risk,C_to_B,119,False,False,b,True,b,True,False,a,True,True,a,False,False,False,b,True,True,True,a,False
destruction_risk,A_to_B,121,False,False,d,True,d,True,False,b,False,False,d,True,True,True,b,False,True,True,b,False
both_wrong,A_to_C,121,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
correction_opportunity,B_to_A,121,False,False,b,False,b,False,True,d,True,True,d,True,False,False,b,False,True,True,d,True
correction_opportunity,B_to_C,121,False,False,b,False,b,False,True,d,True,True,d,True,False,False,b,False,True,True,d,True
both_wrong,C_to_A,121,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,C_to_B,121,False,False,d,True,d,True,False,b,True,True,b,False,True,True,b,False,True,True,b,False
correction_opportunity,A_to_B,122,False,False,b,False,b,False,True,a,True,True,a,True,False,False,b,False,True,True,a,True
both_correct,A_to_C,122,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
destruction_risk,B_to_A,122,False,False,a,True,a,True,False,b,True,True,b,False,False,False,a,True,True,True,b,False
destruction_risk,B_to_C,122,False,False,a,True,a,True,False,b,True,True,b,False,False,False,a,True,True,True,b,False
both_correct,C_to_A,122,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_B,122,False,False,b,False,b,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_wrong,A_to_B,124,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,124,False,False,d,False,d,False,False,b,False,False,d,False,False,False,d,False,True,True,b,False
both_wrong,B_to_A,124,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,124,False,False,d,False,d,False,False,b,False,False,d,False,True,True,b,False,False,False,d,False
both_wrong,C_to_A,124,False,False,b,False,b,False,False,d,False,False,b,False,False,False,b,False,False,False,b,False
both_wrong,C_to_B,124,False,False,b,False,b,False,False,d,False,False,b,False,False,False,b,False,True,True,d,False
correction_opportunity,A_to_B,127,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
correction_opportunity,A_to_C,127,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
destruction_risk,B_to_A,127,False,False,c,True,c,True,False,d,False,False,c,True,False,False,c,True,False,False,c,True
both_wrong,B_to_C,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,C_to_A,127,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
both_wrong,C_to_B,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,A_to_B,131,False,False,c,False,c,False,True,a,True,True,a,True,False,False,c,False,False,False,c,False
both_correct,A_to_C,131,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
destruction_risk,B_to_A,131,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,True,True,c,False
destruction_risk,B_to_C,131,False,False,a,True,a,True,False,c,True,True,c,False,False,False,a,True,True,True,c,False
both_correct,C_to_A,131,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_B,131,False,False,c,False,c,False,True,a,True,True,a,True,False,False,c,False,True,True,a,True
both_wrong,A_to_B,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,135,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,136,False,False,c,True,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
destruction_risk,A_to_C,136,False,False,c,True,c,True,False,d,False,False,c,True,True,True,d,False,True,True,d,False
correction_opportunity,B_to_A,136,False,False,d,False,d,False,True,c,False,False,d,False,True,True,c,True,False,False,d,False
both_correct,B_to_C,136,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,136,False,False,d,False,d,False,True,c,False,False,d,False,True,True,c,True,True,True,c,True
both_correct,C_to_B,136,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
destruction_risk,A_to_B,137,False,False,b,True,b,True,False,d,False,False,b,True,False,False,b,True,False,False,b,True
both_wrong,A_to_C,137,False,False,a,False,a,False,False,d,False,False,a,False,True,True,d,False,True,True,d,False
correction_opportunity,B_to_A,137,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,True,True,b,True
correction_opportunity,B_to_C,137,False,False,a,False,a,False,True,b,True,True,b,True,False,False,a,False,True,True,b,True
both_wrong,C_to_A,137,False,False,d,False,d,False,False,a,True,True,a,False,False,False,d,False,True,True,a,False
destruction_risk,C_to_B,137,False,False,b,True,b,True,False,a,True,True,a,False,False,False,b,True,False,False,b,True
both_wrong,A_to_B,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,141,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
correction_opportunity,A_to_B,142,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,False,False,d,False
correction_opportunity,A_to_C,142,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,True,True,b,True
destruction_risk,B_to_A,142,False,False,b,True,b,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,B_to_C,142,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,C_to_A,142,False,False,b,True,b,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,C_to_B,142,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,144,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,A_to_C,144,False,False,a,True,a,True,False,c,True,True,c,False,False,False,a,True,False,False,a,True
both_wrong,B_to_A,144,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,B_to_C,144,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
correction_opportunity,C_to_A,144,True,True,a,True,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
correction_opportunity,C_to_B,144,True,True,a,True,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
destruction_risk,A_to_B,145,False,False,c,True,c,True,False,b,True,True,b,False,False,False,c,True,True,True,b,False
both_wrong,A_to_C,145,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
correction_opportunity,B_to_A,145,False,False,b,False,b,False,True,c,True,True,c,True,False,False,b,False,True,True,c,True
correction_opportunity,B_to_C,145,False,False,b,False,b,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_wrong,C_to_A,145,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,C_to_B,145,False,False,c,True,c,True,False,b,True,True,b,False,False,False,c,True,True,True,b,False
both_wrong,A_to_B,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,147,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,152,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,157,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,161,False,False,d,True,d,True,False,a,True,True,a,False,False,False,d,True,True,True,a,False
destruction_risk,A_to_C,161,False,False,d,True,d,True,False,a,False,False,d,True,False,False,d,True,True,True,a,False
correction_opportunity,B_to_A,161,False,False,a,False,a,False,True,d,True,True,d,True,False,False,a,False,True,True,d,True
both_correct,B_to_C,161,False,True,d,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
correction_opportunity,C_to_A,161,False,False,a,False,a,False,True,d,True,True,d,True,False,False,a,False,True,True,d,True
both_correct,C_to_B,161,False,True,d,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
correction_opportunity,A_to_B,162,False,False,a,False,a,False,True,d,True,True,d,True,False,False,a,False,True,True,d,True
correction_opportunity,A_to_C,162,True,True,d,True,a,False,True,d,True,True,d,True,True,True,d,True,True,True,d,True
destruction_risk,B_to_A,162,False,False,d,True,d,True,False,a,True,True,a,False,False,False,d,True,True,True,a,False
both_wrong,B_to_C,162,True,False,d,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,C_to_A,162,False,False,d,True,d,True,False,a,True,True,a,False,False,False,d,True,False,False,d,True
both_wrong,C_to_B,162,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,A_to_B,168,False,False,c,True,c,True,False,d,False,False,c,True,False,False,c,True,True,True,d,False
destruction_risk,A_to_C,168,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
correction_opportunity,B_to_A,168,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
both_correct,B_to_C,168,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,168,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
both_correct,C_to_B,168,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,170,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,175,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,A_to_C,175,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
both_wrong,B_to_A,175,True,False,a,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,B_to_C,175,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
correction_opportunity,C_to_A,175,True,True,a,True,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
correction_opportunity,C_to_B,175,False,False,c,False,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_wrong,A_to_B,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,176,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,177,False,False,b,True,b,True,False,a,False,False,b,True,False,False,b,True,False,False,b,True
destruction_risk,A_to_C,177,True,True,a,False,b,True,False,a,True,True,a,False,False,False,b,True,True,True,a,False
correction_opportunity,B_to_A,177,False,False,a,False,a,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_correct,B_to_C,177,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,C_to_A,177,False,False,a,False,a,False,True,b,False,False,a,False,True,True,b,True,True,True,b,True
both_correct,C_to_B,177,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
both_correct,A_to_B,179,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,A_to_C,179,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_correct,B_to_A,179,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,B_to_C,179,False,False,d,False,d,False,True,c,False,False,d,False,True,True,c,True,True,True,c,True
destruction_risk,C_to_A,179,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
destruction_risk,C_to_B,179,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
correction_opportunity,A_to_B,181,False,False,c,False,c,False,True,a,False,False,c,False,True,True,a,True,True,True,a,True
both_correct,A_to_C,181,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
destruction_risk,B_to_A,181,False,False,a,True,a,True,False,c,True,True,c,False,True,True,c,False,True,True,c,False
destruction_risk,B_to_C,181,False,False,a,True,a,True,False,c,True,True,c,False,False,False,a,True,True,True,c,False
both_correct,C_to_A,181,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_B,181,False,False,c,False,c,False,True,a,True,True,a,True,False,False,c,False,True,True,a,True
both_wrong,A_to_B,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,186,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,196,False,True,d,False,d,False,False,d,False,True,d,False,True,False,c,False,False,True,d,False
both_wrong,A_to_C,196,True,False,b,False,d,False,False,d,False,True,d,False,True,False,b,False,False,True,d,False
both_wrong,B_to_A,196,True,False,b,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,196,False,True,d,False,d,False,False,d,True,False,b,False,True,False,b,False,False,True,d,False
both_wrong,C_to_A,196,True,False,b,False,d,False,False,d,True,False,b,False,False,True,d,False,True,False,b,False
both_wrong,C_to_B,196,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,197,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,197,True,False,a,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,197,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,197,True,False,a,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,197,False,True,b,False,b,False,False,b,True,False,a,True,False,True,b,False,False,True,b,False
both_wrong,C_to_B,197,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,200,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,A_to_B,203,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,True,True,d,False
both_wrong,A_to_C,203,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,B_to_A,203,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
correction_opportunity,B_to_C,203,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,C_to_A,203,False,True,d,False,d,False,False,d,True,False,b,True,False,True,d,False,False,True,d,False
destruction_risk,C_to_B,203,False,False,b,True,b,True,False,d,False,False,b,True,True,True,d,False,False,False,b,True
both_wrong,A_to_B,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,206,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,207,False,False,b,False,b,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,A_to_C,207,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,207,False,False,a,False,a,False,False,b,True,True,b,False,False,False,a,False,True,True,b,False
both_wrong,B_to_C,207,False,False,a,False,a,False,False,b,True,True,b,False,False,False,a,False,True,True,b,False
both_wrong,C_to_A,207,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,207,False,False,b,False,b,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
destruction_risk,A_to_B,211,False,False,a,True,a,True,False,c,True,True,c,False,False,False,a,True,False,False,a,True
both_wrong,A_to_C,211,False,False,d,False,d,False,False,c,True,True,c,False,False,False,d,False,True,True,c,False
correction_opportunity,B_to_A,211,False,False,c,False,c,False,True,a,True,True,a,True,False,False,c,False,True,True,a,True
correction_opportunity,B_to_C,211,False,False,d,False,d,False,True,a,False,False,d,False,False,False,d,False,False,False,d,False
both_wrong,C_to_A,211,False,False,c,False,c,False,False,d,True,True,d,False,False,False,c,False,True,True,d,False
