classification,direction,item_id,none_changed,none_followed_sender,none_post_answer,none_post_correct,receiver_pre_answer,receiver_pre_correct,sender_correct,sender_pre_answer,true_latentmas_changed,true_latentmas_followed_sender,true_latentmas_post_answer,true_latentmas_post_correct,true_statebridge_changed,true_statebridge_followed_sender,true_statebridge_post_answer,true_statebridge_post_correct,true_text_changed,true_text_followed_sender,true_text_post_answer,true_text_post_correct
both_wrong,C_to_A,77,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,77,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,78,False,False,b,False,b,False,False,a,False,False,b,False,True,True,a,False,True,True,a,False
both_wrong,A_to_C,78,False,False,b,False,b,False,False,a,False,False,b,False,False,False,b,False,False,False,b,False
both_wrong,B_to_A,78,True,True,b,False,a,False,False,b,True,True,b,False,True,True,b,False,True,True,b,False
both_wrong,B_to_C,78,True,False,a,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,78,False,False,a,False,a,False,False,b,True,True,b,False,True,True,b,False,False,False,a,False
both_wrong,C_to_B,78,True,False,a,False,b,False,False,b,False,True,b,False,True,False,c,True,True,False,c,True
both_wrong,A_to_B,79,False,False,b,False,b,False,False,a,True,True,a,False,True,False,d,True,True,True,a,False
both_wrong,A_to_C,79,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,79,False,False,a,False,a,False,False,b,False,False,a,False,True,True,b,False,True,True,b,False
both_wrong,B_to_C,79,False,False,a,False,a,False,False,b,False,False,a,False,True,True,b,False,True,True,b,False
both_wrong,C_to_A,79,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,79,False,False,b,False,b,False,False,a,False,False,b,False,True,True,a,False,False,False,b,False
both_wrong,A_to_B,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,81,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,82,False,False,c,True,c,True,False,a,False,False,c,True,True,True,a,False,True,True,a,False
destruction_risk,A_to_C,82,False,False,c,True,c,True,False,a,False,False,c,True,False,False,c,True,False,False,c,True
correction_opportunity,B_to_A,82,False,False,a,False,a,False,True,c,False,False,a,False,False,False,a,False,False,False,a,False
both_correct,B_to_C,82,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,82,False,False,a,False,a,False,True,c,False,False,a,False,True,True,c,True,False,False,a,False
both_correct,C_to_B,82,True,False,d,False,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,83,False,False,a,False,a,False,False,c,False,False,a,False,True,True,c,False,False,False,a,False
both_wrong,A_to_C,83,False,False,d,False,d,False,False,c,False,False,d,False,True,True,c,False,True,True,c,False
both_wrong,B_to_A,83,True,True,a,False,c,False,False,a,True,True,a,False,True,False,d,False,True,True,a,False
both_wrong,B_to_C,83,False,False,d,False,d,False,False,a,False,False,d,False,True,True,a,False,True,True,a,False
both_wrong,C_to_A,83,False,False,c,False,c,False,False,d,False,False,c,False,True,True,d,False,True,True,d,False
both_wrong,C_to_B,83,False,False,a,False,a,False,False,d,False,False,a,False,True,True,d,False,True,True,d,False
both_wrong,A_to_B,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,84,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,85,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,86,False,False,c,False,c,False,False,b,False,False,c,False,False,False,c,False,False,False,c,False
both_wrong,A_to_C,86,True,True,b,False,c,False,False,b,False,False,c,False,True,True,b,False,False,False,c,False
both_wrong,B_to_A,86,True,False,,False,b,False,False,c,True,True,c,False,False,False,b,False,True,True,c,False
both_wrong,B_to_C,86,True,False,b,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,86,False,False,b,False,b,False,False,c,True,False,,False,False,False,b,False,True,True,c,False
both_wrong,C_to_B,86,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,87,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,88,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,89,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,90,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,A_to_B,91,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
correction_opportunity,A_to_C,91,False,False,b,False,b,False,True,c,False,False,b,False,True,True,c,True,True,True,c,True
destruction_risk,B_to_A,91,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
both_wrong,B_to_C,91,False,False,b,False,b,False,False,d,False,False,b,False,True,True,d,False,True,True,d,False
destruction_risk,C_to_A,91,False,False,c,True,c,True,False,b,True,True,b,False,False,False,c,True,True,True,b,False
both_wrong,C_to_B,91,False,False,d,False,d,False,False,b,False,False,d,False,False,False,d,False,True,True,b,False
destruction_risk,A_to_B,93,False,False,b,True,b,True,False,a,True,True,a,False,False,False,b,True,False,False,b,True
both_wrong,A_to_C,93,False,False,d,False,d,False,False,a,True,True,a,False,True,False,b,True,True,False,b,True
correction_opportunity,B_to_A,93,False,False,a,False,a,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
correction_opportunity,B_to_C,93,False,False,d,False,d,False,True,b,False,False,d,False,False,False,d,False,True,True,b,True
both_wrong,C_to_A,93,False,False,a,False,a,False,False,d,True,True,d,False,False,False,a,False,False,False,a,False
destruction_risk,C_to_B,93,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,False,False,b,True
destruction_risk,A_to_B,94,False,False,a,True,a,True,False,b,False,False,a,True,True,True,b,False,True,True,b,False
both_wrong,A_to_C,94,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
correction_opportunity,B_to_A,94,False,False,b,False,b,False,True,a,False,False,b,False,True,True,a,True,False,False,b,False
correction_opportunity,B_to_C,94,False,False,b,False,b,False,True,a,False,False,b,False,False,False,b,False,True,True,a,True
both_wrong,C_to_A,94,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,C_to_B,94,False,False,a,True,a,True,False,b,False,False,a,True,True,True,b,False,True,True,b,False
destruction_risk,A_to_B,95,False,False,a,True,a,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
destruction_risk,A_to_C,95,False,False,a,True,a,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
correction_opportunity,B_to_A,95,False,False,d,False,d,False,True,a,False,False,d,False,False,False,d,False,True,True,a,True
both_correct,B_to_C,95,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_A,95,False,False,d,False,d,False,True,a,False,False,d,False,False,False,d,False,False,False,d,False
both_correct,C_to_B,95,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
destruction_risk,A_to_B,96,False,False,b,True,b,True,False,c,False,False,b,True,False,False,b,True,True,True,c,False
both_wrong,A_to_C,96,True,False,b,True,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
correction_opportunity,B_to_A,96,False,False,c,False,c,False,True,b,False,False,c,False,True,True,b,True,True,True,b,True
correction_opportunity,B_to_C,96,False,False,c,False,c,False,True,b,False,False,c,False,False,False,c,False,True,True,b,True
both_wrong,C_to_A,96,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,C_to_B,96,False,False,b,True,b,True,False,c,False,False,b,True,True,True,c,False,False,False,b,True
both_wrong,A_to_B,97,False,True,d,False,d,False,False,d,False,True,d,False,True,False,b,False,False,True,d,False
both_wrong,A_to_C,97,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,97,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,97,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,97,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,97,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,98,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_correct,A_to_B,99,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,A_to_C,99,False,False,c,False,c,False,True,a,False,False,c,False,True,True,a,True,False,False,c,False
both_correct,B_to_A,99,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,B_to_C,99,False,False,c,False,c,False,True,a,False,False,c,False,True,True,a,True,True,True,a,True
destruction_risk,C_to_A,99,False,False,a,True,a,True,False,c,True,True,c,False,False,False,a,True,True,True,c,False
destruction_risk,C_to_B,99,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
both_wrong,A_to_B,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,100,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,A_to_B,102,True,True,b,True,c,False,True,b,False,False,c,False,True,True,b,True,True,True,b,True
both_correct,A_to_C,102,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
destruction_risk,B_to_A,102,False,False,b,True,b,True,False,c,True,True,c,False,True,True,c,False,True,True,c,False
destruction_risk,B_to_C,102,False,False,b,True,b,True,False,c,False,False,b,True,True,True,c,False,True,True,c,False
both_correct,C_to_A,102,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,C_to_B,102,False,False,c,False,c,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,A_to_B,103,False,False,a,False,a,False,False,b,False,False,a,False,False,False,a,False,False,False,a,False
both_wrong,A_to_C,103,False,False,a,False,a,False,False,b,False,False,a,False,True,True,b,False,False,False,a,False
both_wrong,B_to_A,103,True,True,a,False,b,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,B_to_C,103,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,103,False,False,b,False,b,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,C_to_B,103,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
correction_opportunity,A_to_B,104,False,False,b,False,b,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_correct,A_to_C,104,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
destruction_risk,B_to_A,104,False,False,a,True,a,True,False,b,True,True,b,False,True,True,b,False,True,True,b,False
destruction_risk,B_to_C,104,False,False,a,True,a,True,False,b,False,False,a,True,True,True,b,False,False,False,a,True
both_correct,C_to_A,104,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_B,104,False,False,b,False,b,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
correction_opportunity,A_to_B,105,False,False,d,False,d,False,True,b,False,False,d,False,True,True,b,True,True,True,b,True
both_correct,A_to_C,105,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
destruction_risk,B_to_A,105,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,True,True,d,False
destruction_risk,B_to_C,105,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,True,True,d,False
both_correct,C_to_A,105,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,C_to_B,105,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,A_to_B,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,107,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,A_to_B,108,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,False,False,d,False
both_correct,A_to_C,108,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
destruction_risk,B_to_A,108,False,False,b,True,b,True,False,d,True,True,d,False,True,True,d,False,False,False,b,True
destruction_risk,B_to_C,108,False,False,b,True,b,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_correct,C_to_A,108,False,True,b,True,b,True,True,b,True,False,d,False,False,True,b,True,False,True,b,True
correction_opportunity,C_to_B,108,False,False,d,False,d,False,True,b,False,False,d,False,False,False,d,False,True,True,b,True
both_wrong,A_to_B,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,109,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,110,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_C,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,111,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,A_to_B,112,False,False,c,True,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,A_to_C,112,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
correction_opportunity,B_to_A,112,False,False,d,False,d,False,True,c,False,False,d,False,True,True,c,True,True,True,c,True
correction_opportunity,B_to_C,112,False,False,d,False,d,False,True,c,False,False,d,False,False,False,d,False,True,True,c,True
both_wrong,C_to_A,112,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,C_to_B,112,False,False,c,True,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,A_to_B,113,False,False,c,False,c,False,False,b,True,True,b,False,True,True,b,False,True,True,b,False
both_wrong,A_to_C,113,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,113,False,False,b,False,b,False,False,c,True,True,c,False,False,False,b,False,False,False,b,False
both_wrong,B_to_C,113,False,False,b,False,b,False,False,c,True,True,c,False,True,True,c,False,True,True,c,False
both_wrong,C_to_A,113,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,113,False,False,c,False,c,False,False,b,True,True,b,False,True,True,b,False,True,True,b,False
both_wrong,A_to_B,114,True,False,c,True,a,False,False,d,True,True,d,False,False,False,a,False,True,True,d,False
destruction_risk,A_to_C,114,False,False,c,True,c,True,False,d,False,False,c,True,True,True,d,False,True,True,d,False
both_wrong,B_to_A,114,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,False,False,d,False
destruction_risk,B_to_C,114,False,False,c,True,c,True,False,a,False,False,c,True,True,True,a,False,True,True,a,False
correction_opportunity,C_to_A,114,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
correction_opportunity,C_to_B,114,True,False,d,False,a,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_wrong,A_to_B,115,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,115,False,True,c,False,c,False,False,c,False,True,c,False,True,False,b,False,False,True,c,False
both_wrong,B_to_A,115,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,115,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,115,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,115,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,116,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,117,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,117,True,False,a,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,117,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,117,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,117,False,True,d,False,d,False,False,d,True,False,a,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,117,False,True,d,False,d,False,False,d,False,True,d,False,True,False,a,False,True,False,a,False
both_wrong,A_to_B,118,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,118,False,False,b,False,b,False,False,c,True,True,c,False,True,True,c,False,True,True,c,False
both_wrong,B_to_A,118,False,True,c,False,c,False,False,c,False,True,c,False,True,False,b,False,False,True,c,False
both_wrong,B_to_C,118,False,False,b,False,b,False,False,c,False,False,b,False,False,False,b,False,True,True,c,False
both_wrong,C_to_A,118,False,False,c,False,c,False,False,b,True,True,b,False,False,False,c,False,True,True,b,False
both_wrong,C_to_B,118,True,True,b,False,c,False,False,b,True,True,b,False,True,True,b,False,True,True,b,False
destruction_risk,A_to_B,119,False,False,c,True,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
destruction_risk,A_to_C,119,True,False,b,False,c,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
correction_opportunity,B_to_A,119,True,False,b,False,d,False,True,c,True,True,c,True,True,True,c,True,False,False,d,False
both_correct,B_to_C,119,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,119,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
both_correct,C_to_B,119,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,120,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,122,True,False,d,False,c,False,False,c,True,False,d,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,122,False,True,c,False,c,False,False,c,True,False,d,False,False,True,c,False,True,False,d,False
both_wrong,B_to_A,122,True,False,d,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,122,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,122,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,122,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,123,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,A_to_B,124,False,False,b,True,b,True,False,a,False,False,b,True,True,True,a,False,True,True,a,False
both_wrong,A_to_C,124,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,True,False,b,True
correction_opportunity,B_to_A,124,False,False,a,False,a,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
correction_opportunity,B_to_C,124,False,False,a,False,a,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,C_to_A,124,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
destruction_risk,C_to_B,124,False,False,b,True,b,True,False,a,True,True,a,False,True,True,a,False,True,True,a,False
